sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
5562;DHT22;2804;50.846;4.357;2018-02-08T00:01:17;3.30;46.60
5562;DHT22;2804;50.846;4.357;2018-02-08T00:03:44;3.20;47.50
5562;DHT22;2804;50.846;4.357;2018-02-08T00:06:12;3.60;47.00
5562;DHT22;2804;50.846;4.357;2018-02-08T00:08:39;3.80;46.10
5562;DHT22;2804;50.846;4.357;2018-02-08T00:11:06;3.50;46.70
5562;DHT22;2804;50.846;4.357;2018-02-08T00:13:34;3.40;46.80
5562;DHT22;2804;50.846;4.357;2018-02-08T00:16:00;3.40;46.70
5562;DHT22;2804;50.846;4.357;2018-02-08T00:18:28;3.10;47.10
5562;DHT22;2804;50.846;4.357;2018-02-08T00:20:55;3.40;47.30
5562;DHT22;2804;50.846;4.357;2018-02-08T00:23:21;3.30;46.80
5562;DHT22;2804;50.846;4.357;2018-02-08T00:25:48;3.20;47.00
5562;DHT22;2804;50.846;4.357;2018-02-08T00:28:15;3.40;47.20
5562;DHT22;2804;50.846;4.357;2018-02-08T00:30:42;4.10;46.30
5562;DHT22;2804;50.846;4.357;2018-02-08T00:33:11;4.40;45.80
5562;DHT22;2804;50.846;4.357;2018-02-08T00:35:37;4.90;44.80
5562;DHT22;2804;50.846;4.357;2018-02-08T00:38:05;5.20;43.60
5562;DHT22;2804;50.846;4.357;2018-02-08T00:40:33;5.70;42.50
5562;DHT22;2804;50.846;4.357;2018-02-08T00:43:00;5.40;42.80
5562;DHT22;2804;50.846;4.357;2018-02-08T00:45:26;5.30;43.40
5562;DHT22;2804;50.846;4.357;2018-02-08T00:47:53;4.60;44.70
5562;DHT22;2804;50.846;4.357;2018-02-08T00:50:20;4.30;45.80
5562;DHT22;2804;50.846;4.357;2018-02-08T00:52:48;4.20;45.80
5562;DHT22;2804;50.846;4.357;2018-02-08T00:55:14;4.10;45.50
5562;DHT22;2804;50.846;4.357;2018-02-08T00:57:42;4.30;45.90
5562;DHT22;2804;50.846;4.357;2018-02-08T01:00:09;4.70;45.50
5562;DHT22;2804;50.846;4.357;2018-02-08T01:02:35;4.90;44.40
5562;DHT22;2804;50.846;4.357;2018-02-08T01:05:02;5.00;44.00
5562;DHT22;2804;50.846;4.357;2018-02-08T01:07:29;5.10;44.00
5562;DHT22;2804;50.846;4.357;2018-02-08T01:09:58;4.60;44.70
5562;DHT22;2804;50.846;4.357;2018-02-08T01:12:25;4.40;45.60
5562;DHT22;2804;50.846;4.357;2018-02-08T01:14:53;4.70;44.90
5562;DHT22;2804;50.846;4.357;2018-02-08T01:17:21;4.90;44.60
5562;DHT22;2804;50.846;4.357;2018-02-08T01:19:48;4.70;44.40
5562;DHT22;2804;50.846;4.357;2018-02-08T01:22:15;4.20;45.60
