sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
5562;DHT22;2804;50.846;4.357;2018-02-09T00:00:04;4.50;49.20
5562;DHT22;2804;50.846;4.357;2018-02-09T00:02:32;4.30;48.90
5562;DHT22;2804;50.846;4.357;2018-02-09T00:05:00;4.40;49.10
5562;DHT22;2804;50.846;4.357;2018-02-09T00:07:27;4.50;49.00
5562;DHT22;2804;50.846;4.357;2018-02-09T00:09:55;4.50;48.30
5562;DHT22;2804;50.846;4.357;2018-02-09T00:12:24;3.90;49.10
5562;DHT22;2804;50.846;4.357;2018-02-09T00:14:51;4.40;48.80
5562;DHT22;2804;50.846;4.357;2018-02-09T00:17:20;4.50;48.00
5562;DHT22;2804;50.846;4.357;2018-02-09T00:19:49;4.10;48.80
5562;DHT22;2804;50.846;4.357;2018-02-09T00:22:18;4.50;48.20
5562;DHT22;2804;50.846;4.357;2018-02-09T00:24:44;4.60;47.30
5562;DHT22;2804;50.846;4.357;2018-02-09T00:27:11;4.70;47.00
5562;DHT22;2804;50.846;4.357;2018-02-09T00:29:37;4.70;47.10
5562;DHT22;2804;50.846;4.357;2018-02-09T00:32:05;5.10;46.30
5562;DHT22;2804;50.846;4.357;2018-02-09T00:34:32;4.40;47.00
5562;DHT22;2804;50.846;4.357;2018-02-09T00:36:59;4.10;47.90
5562;DHT22;2804;50.846;4.357;2018-02-09T00:39:29;4.20;48.10
5562;DHT22;2804;50.846;4.357;2018-02-09T00:41:56;4.00;48.40
5562;DHT22;2804;50.846;4.357;2018-02-09T00:44:24;3.70;48.90
5562;DHT22;2804;50.846;4.357;2018-02-09T00:46:51;4.10;48.30
5562;DHT22;2804;50.846;4.357;2018-02-09T00:49:18;4.60;46.90
5562;DHT22;2804;50.846;4.357;2018-02-09T00:51:45;4.90;45.70
5562;DHT22;2804;50.846;4.357;2018-02-09T00:54:13;5.00;45.00
5562;DHT22;2804;50.846;4.357;2018-02-09T00:56:41;5.00;45.50
5562;DHT22;2804;50.846;4.357;2018-02-09T00:59:10;5.30;44.80
5562;DHT22;2804;50.846;4.357;2018-02-09T01:01:38;5.10;45.10
5562;DHT22;2804;50.846;4.357;2018-02-09T01:04:05;4.90;45.20
5562;DHT22;2804;50.846;4.357;2018-02-09T01:06:33;5.20;44.90
5562;DHT22;2804;50.846;4.357;2018-02-09T01:09:00;5.20;44.40
5562;DHT22;2804;50.846;4.357;2018-02-09T01:11:27;5.40;44.50
5562;DHT22;2804;50.846;4.357;2018-02-09T01:13:54;5.30;44.30
5562;DHT22;2804;50.846;4.357;2018-02-09T01:16:21;4.90;45.50
5562;DHT22;2804;50.846;4.357;2018-02-09T01:18:48;5.00;45.60
5562;DHT22;2804;50.846;4.357;2018-02-09T01:21:15;5.10;44.80
5562;DHT22;2804;50.846;4.357;2018-02-09T01:23:42;5.30;44.80
5562;DHT22;2804;50.846;4.357;2018-02-09T01:26:09;5.20;44.80
5562;DHT22;2804;50.846;4.357;2018-02-09T01:28:36;5.00;45.20
5562;DHT22;2804;50.846;4.357;2018-02-09T01:31:03;5.10;45.20
5562;DHT22;2804;50.846;4.357;2018-02-09T01:33:30;5.40;44.40
5562;DHT22;2804;50.846;4.357;2018-02-09T01:35:58;4.70;45.30
5562;DHT22;2804;50.846;4.357;2018-02-09T01:38:26;5.10;45.20
5562;DHT22;2804;50.846;4.357;2018-02-09T01:40:55;5.20;45.00
5562;DHT22;2804;50.846;4.357;2018-02-09T01:43:27;5.30;44.50
5562;DHT22;2804;50.846;4.357;2018-02-09T01:45:54;5.00;45.10
5562;DHT22;2804;50.846;4.357;2018-02-09T01:48:21;4.90;45.00
5562;DHT22;2804;50.846;4.357;2018-02-09T01:50:48;5.00;45.30
5562;DHT22;2804;50.846;4.357;2018-02-09T01:53:15;4.90;45.80
5562;DHT22;2804;50.846;4.357;2018-02-09T01:55:43;5.00;45.30
5562;DHT22;2804;50.846;4.357;2018-02-09T01:58:11;5.30;44.80
5562;DHT22;2804;50.846;4.357;2018-02-09T02:00:40;5.10;44.90
5562;DHT22;2804;50.846;4.357;2018-02-09T02:03:10;4.90;45.20
5562;DHT22;2804;50.846;4.357;2018-02-09T02:05:37;4.50;46.40
5562;DHT22;2804;50.846;4.357;2018-02-09T02:08:05;4.90;45.90
5562;DHT22;2804;50.846;4.357;2018-02-09T02:10:33;4.50;46.10
5562;DHT22;2804;50.846;4.357;2018-02-09T02:13:09;4.40;46.80
5562;DHT22;2804;50.846;4.357;2018-02-09T02:15:36;4.60;46.30
5562;DHT22;2804;50.846;4.357;2018-02-09T02:18:03;4.60;46.40
5562;DHT22;2804;50.846;4.357;2018-02-09T02:20:32;4.70;46.50
5562;DHT22;2804;50.846;4.357;2018-02-09T02:22:59;4.50;46.70
5562;DHT22;2804;50.846;4.357;2018-02-09T02:25:26;4.40;46.50
5562;DHT22;2804;50.846;4.357;2018-02-09T02:27:54;4.30;47.10
5562;DHT22;2804;50.846;4.357;2018-02-09T02:30:21;4.60;46.70
5562;DHT22;2804;50.846;4.357;2018-02-09T02:32:49;4.00;47.00
5562;DHT22;2804;50.846;4.357;2018-02-09T02:35:15;4.20;47.10
5562;DHT22;2804;50.846;4.357;2018-02-09T02:37:42;4.40;47.10
5562;DHT22;2804;50.846;4.357;2018-02-09T02:40:09;4.60;46.10
5562;DHT22;2804;50.846;4.357;2018-02-09T02:42:36;4.70;45.70
5562;DHT22;2804;50.846;4.357;2018-02-09T02:45:04;5.30;45.00
5562;DHT22;2804;50.846;4.357;2018-02-09T02:47:32;5.20;44.70
5562;DHT22;2804;50.846;4.357;2018-02-09T02:50:01;5.10;44.90
5562;DHT22;2804;50.846;4.357;2018-02-09T02:52:31;4.80;45.60
5562;DHT22;2804;50.846;4.357;2018-02-09T02:55:00;4.90;45.50
5562;DHT22;2804;50.846;4.357;2018-02-09T02:57:42;4.90;45.20
5562;DHT22;2804;50.846;4.357;2018-02-09T03:00:18;5.00;45.10
5562;DHT22;2804;50.846;4.357;2018-02-09T03:02:45;4.80;44.80
5562;DHT22;2804;50.846;4.357;2018-02-09T03:05:13;4.80;45.50
5562;DHT22;2804;50.846;4.357;2018-02-09T03:07:40;4.80;45.40
5562;DHT22;2804;50.846;4.357;2018-02-09T03:10:07;3.60;47.50
5562;DHT22;2804;50.846;4.357;2018-02-09T03:12:35;4.10;48.10
5562;DHT22;2804;50.846;4.357;2018-02-09T03:15:07;4.30;47.10
5562;DHT22;2804;50.846;4.357;2018-02-09T03:17:34;4.60;46.20
5562;DHT22;2804;50.846;4.357;2018-02-09T03:20:02;3.90;46.20
5562;DHT22;2804;50.846;4.357;2018-02-09T03:22:32;3.90;47.70
5562;DHT22;2804;50.846;4.357;2018-02-09T03:24:59;3.90;47.20
5562;DHT22;2804;50.846;4.357;2018-02-09T03:27:27;4.00;46.80
5562;DHT22;2804;50.846;4.357;2018-02-09T03:29:54;4.20;46.90
5562;DHT22;2804;50.846;4.357;2018-02-09T03:32:22;4.00;47.00
5562;DHT22;2804;50.846;4.357;2018-02-09T03:34:48;3.80;47.70
5562;DHT22;2804;50.846;4.357;2018-02-09T03:37:15;4.00;47.10
5562;DHT22;2804;50.846;4.357;2018-02-09T03:39:46;4.30;46.60
5562;DHT22;2804;50.846;4.357;2018-02-09T03:42:16;4.30;46.60
5562;DHT22;2804;50.846;4.357;2018-02-09T03:44:45;4.40;46.20
5562;DHT22;2804;50.846;4.357;2018-02-09T03:47:13;4.30;46.00
5562;DHT22;2804;50.846;4.357;2018-02-09T03:49:40;4.00;46.90
5562;DHT22;2804;50.846;4.357;2018-02-09T03:52:06;4.10;46.70
5562;DHT22;2804;50.846;4.357;2018-02-09T03:54:34;3.90;47.00
5562;DHT22;2804;50.846;4.357;2018-02-09T03:57:02;4.10;46.60
5562;DHT22;2804;50.846;4.357;2018-02-09T03:59:29;4.10;46.30
5562;DHT22;2804;50.846;4.357;2018-02-09T04:01:58;4.00;46.80
5562;DHT22;2804;50.846;4.357;2018-02-09T04:04:26;4.10;46.30
5562;DHT22;2804;50.846;4.357;2018-02-09T04:06:53;3.90;46.80
5562;DHT22;2804;50.846;4.357;2018-02-09T04:09:22;3.70;46.90
5562;DHT22;2804;50.846;4.357;2018-02-09T04:11:49;3.50;47.10
5562;DHT22;2804;50.846;4.357;2018-02-09T04:14:17;3.90;46.90
5562;DHT22;2804;50.846;4.357;2018-02-09T04:16:45;4.30;45.50
5562;DHT22;2804;50.846;4.357;2018-02-09T04:19:11;4.20;45.50
5562;DHT22;2804;50.846;4.357;2018-02-09T04:21:40;3.80;46.30
5562;DHT22;2804;50.846;4.357;2018-02-09T04:24:07;3.60;46.80
5562;DHT22;2804;50.846;4.357;2018-02-09T04:26:34;3.60;47.10
5562;DHT22;2804;50.846;4.357;2018-02-09T04:29:03;3.70;46.80
5562;DHT22;2804;50.846;4.357;2018-02-09T04:31:31;3.90;46.40
5562;DHT22;2804;50.846;4.357;2018-02-09T04:33:58;3.80;45.90
5562;DHT22;2804;50.846;4.357;2018-02-09T04:36:25;4.20;45.70
5562;DHT22;2804;50.846;4.357;2018-02-09T04:38:52;3.90;45.70
5562;DHT22;2804;50.846;4.357;2018-02-09T04:41:20;3.80;46.30
5562;DHT22;2804;50.846;4.357;2018-02-09T04:43:48;3.90;46.80
5562;DHT22;2804;50.846;4.357;2018-02-09T04:46:17;3.30;46.70
