sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3803;SDS011;1917;50.837;4.331;2017-09-13T00:01:52;11.70;;;2.63;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:04:20;4.90;;;2.23;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:06:48;7.33;;;2.10;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:09:16;6.33;;;2.20;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:11:44;5.47;;;1.93;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:14:12;4.77;;;1.80;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:16:40;4.83;;;2.07;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:19:08;6.40;;;1.90;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:21:36;4.10;;;2.10;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:24:04;11.63;;;3.00;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:26:32;4.80;;;1.73;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:29:00;4.50;;;2.27;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:31:28;6.27;;;2.50;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:33:56;5.93;;;2.37;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:36:24;6.10;;;1.67;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:38:52;6.50;;;1.93;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:41:20;8.47;;;2.53;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:43:48;5.40;;;2.13;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:46:16;6.17;;;2.30;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:48:44;6.30;;;2.13;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:51:12;8.00;;;2.83;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:53:40;5.00;;;2.20;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:56:08;7.13;;;2.37;;
3803;SDS011;1917;50.837;4.331;2017-09-13T00:58:36;6.83;;;3.37;;
3803;SDS011;1917;50.837;4.331;2017-09-13T01:01:04;5.80;;;2.33;;
