sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
5562;DHT22;2804;50.846;4.357;2018-02-10T00:02:03;6.40;63.20
5562;DHT22;2804;50.846;4.357;2018-02-10T00:04:30;6.40;63.20
5562;DHT22;2804;50.846;4.357;2018-02-10T00:06:56;5.80;64.80
5562;DHT22;2804;50.846;4.357;2018-02-10T00:09:23;5.90;65.60
5562;DHT22;2804;50.846;4.357;2018-02-10T00:11:51;6.20;64.40
5562;DHT22;2804;50.846;4.357;2018-02-10T00:14:18;6.60;63.20
5562;DHT22;2804;50.846;4.357;2018-02-10T00:16:45;6.40;63.60
5562;DHT22;2804;50.846;4.357;2018-02-10T00:19:12;6.60;63.50
5562;DHT22;2804;50.846;4.357;2018-02-10T00:21:38;6.70;62.70
5562;DHT22;2804;50.846;4.357;2018-02-10T00:24:05;6.50;63.30
5562;DHT22;2804;50.846;4.357;2018-02-10T00:26:32;6.50;63.60
5562;DHT22;2804;50.846;4.357;2018-02-10T00:28:59;6.20;63.70
5562;DHT22;2804;50.846;4.357;2018-02-10T00:31:26;6.30;64.40
5562;DHT22;2804;50.846;4.357;2018-02-10T00:33:53;6.40;63.80
5562;DHT22;2804;50.846;4.357;2018-02-10T00:36:20;6.60;63.50
5562;DHT22;2804;50.846;4.357;2018-02-10T00:38:47;6.60;63.20
5562;DHT22;2804;50.846;4.357;2018-02-10T00:41:15;6.80;62.70
5562;DHT22;2804;50.846;4.357;2018-02-10T00:43:43;6.80;62.70
5562;DHT22;2804;50.846;4.357;2018-02-10T00:46:10;6.90;62.60
5562;DHT22;2804;50.846;4.357;2018-02-10T00:48:37;7.20;61.70
5562;DHT22;2804;50.846;4.357;2018-02-10T00:51:05;7.20;61.90
5562;DHT22;2804;50.846;4.357;2018-02-10T00:53:32;7.00;61.20
5562;DHT22;2804;50.846;4.357;2018-02-10T00:55:59;6.80;63.30
5562;DHT22;2804;50.846;4.357;2018-02-10T00:58:26;6.80;63.10
5562;DHT22;2804;50.846;4.357;2018-02-10T01:00:53;6.10;64.50
5562;DHT22;2804;50.846;4.357;2018-02-10T01:03:20;5.90;66.80
5562;DHT22;2804;50.846;4.357;2018-02-10T01:05:47;6.20;65.90
5562;DHT22;2804;50.846;4.357;2018-02-10T01:08:15;6.50;65.10
5562;DHT22;2804;50.846;4.357;2018-02-10T01:10:42;6.00;65.70
5562;DHT22;2804;50.846;4.357;2018-02-10T01:13:09;6.40;65.80
5562;DHT22;2804;50.846;4.357;2018-02-10T01:15:38;6.40;65.80
5562;DHT22;2804;50.846;4.357;2018-02-10T01:18:05;6.50;65.40
5562;DHT22;2804;50.846;4.357;2018-02-10T01:20:32;6.20;66.30
5562;DHT22;2804;50.846;4.357;2018-02-10T01:22:59;6.50;66.00
5562;DHT22;2804;50.846;4.357;2018-02-10T01:25:26;6.20;66.40
5562;DHT22;2804;50.846;4.357;2018-02-10T01:27:54;6.20;66.70
5562;DHT22;2804;50.846;4.357;2018-02-10T01:30:21;6.50;65.70
5562;DHT22;2804;50.846;4.357;2018-02-10T01:32:48;6.40;66.30
5562;DHT22;2804;50.846;4.357;2018-02-10T01:35:15;6.60;65.90
5562;DHT22;2804;50.846;4.357;2018-02-10T01:37:43;6.40;65.80
5562;DHT22;2804;50.846;4.357;2018-02-10T01:40:11;6.00;67.00
5562;DHT22;2804;50.846;4.357;2018-02-10T01:42:38;6.30;66.80
5562;DHT22;2804;50.846;4.357;2018-02-10T01:45:05;6.40;66.30
5562;DHT22;2804;50.846;4.357;2018-02-10T01:47:32;6.20;66.40
5562;DHT22;2804;50.846;4.357;2018-02-10T01:52:47;6.20;66.30
5562;DHT22;2804;50.846;4.357;2018-02-10T01:55:14;6.40;66.00
5562;DHT22;2804;50.846;4.357;2018-02-10T01:57:41;6.10;66.00
5562;DHT22;2804;50.846;4.357;2018-02-10T02:00:09;5.90;67.80
5562;DHT22;2804;50.846;4.357;2018-02-10T02:02:37;5.80;67.60
5562;DHT22;2804;50.846;4.357;2018-02-10T02:05:04;6.30;66.40
5562;DHT22;2804;50.846;4.357;2018-02-10T02:07:31;6.60;65.80
5562;DHT22;2804;50.846;4.357;2018-02-10T02:09:57;6.20;66.60
5562;DHT22;2804;50.846;4.357;2018-02-10T02:12:25;6.30;66.00
5562;DHT22;2804;50.846;4.357;2018-02-10T02:14:52;6.30;66.00
5562;DHT22;2804;50.846;4.357;2018-02-10T02:17:19;6.50;65.20
5562;DHT22;2804;50.846;4.357;2018-02-10T02:19:46;6.70;64.50
5562;DHT22;2804;50.846;4.357;2018-02-10T02:22:13;6.60;64.00
5562;DHT22;2804;50.846;4.357;2018-02-10T02:24:40;6.00;65.90
5562;DHT22;2804;50.846;4.357;2018-02-10T02:27:07;6.30;65.90
5562;DHT22;2804;50.846;4.357;2018-02-10T02:29:34;6.30;65.30
5562;DHT22;2804;50.846;4.357;2018-02-10T02:32:01;6.30;65.30
5562;DHT22;2804;50.846;4.357;2018-02-10T02:34:28;6.20;65.30
5562;DHT22;2804;50.846;4.357;2018-02-10T02:36:56;6.40;64.90
5562;DHT22;2804;50.846;4.357;2018-02-10T02:39:22;6.30;64.80
5562;DHT22;2804;50.846;4.357;2018-02-10T02:41:50;6.20;65.70
5562;DHT22;2804;50.846;4.357;2018-02-10T02:44:17;6.40;65.20
5562;DHT22;2804;50.846;4.357;2018-02-10T02:46:44;6.10;66.10
5562;DHT22;2804;50.846;4.357;2018-02-10T02:49:19;5.90;66.80
5562;DHT22;2804;50.846;4.357;2018-02-10T02:51:49;5.80;68.10
5562;DHT22;2804;50.846;4.357;2018-02-10T02:54:16;6.10;67.50
5562;DHT22;2804;50.846;4.357;2018-02-10T02:56:43;6.30;66.70
5562;DHT22;2804;50.846;4.357;2018-02-10T02:59:10;6.50;65.80
5562;DHT22;2804;50.846;4.357;2018-02-10T03:01:37;6.30;66.10
5562;DHT22;2804;50.846;4.357;2018-02-10T03:04:06;6.50;66.30
5562;DHT22;2804;50.846;4.357;2018-02-10T03:06:32;6.30;66.40
5562;DHT22;2804;50.846;4.357;2018-02-10T03:08:59;6.20;66.70
5562;DHT22;2804;50.846;4.357;2018-02-10T03:11:26;5.70;68.90
5562;DHT22;2804;50.846;4.357;2018-02-10T03:13:53;5.70;69.30
5562;DHT22;2804;50.846;4.357;2018-02-10T03:16:20;5.50;69.70
5562;DHT22;2804;50.846;4.357;2018-02-10T03:18:49;6.00;68.70
5562;DHT22;2804;50.846;4.357;2018-02-10T03:21:16;6.30;67.40
5562;DHT22;2804;50.846;4.357;2018-02-10T03:23:43;6.40;66.50
5562;DHT22;2804;50.846;4.357;2018-02-10T03:26:11;6.30;66.80
5562;DHT22;2804;50.846;4.357;2018-02-10T03:28:38;6.40;67.30
5562;DHT22;2804;50.846;4.357;2018-02-10T03:31:06;6.30;66.50
5562;DHT22;2804;50.846;4.357;2018-02-10T03:33:33;6.60;66.50
5562;DHT22;2804;50.846;4.357;2018-02-10T03:36:01;6.60;65.50
5562;DHT22;2804;50.846;4.357;2018-02-10T03:38:28;6.70;65.30
5562;DHT22;2804;50.846;4.357;2018-02-10T03:40:56;6.90;65.00
5562;DHT22;2804;50.846;4.357;2018-02-10T03:43:22;7.00;64.50
5562;DHT22;2804;50.846;4.357;2018-02-10T03:45:49;7.10;64.40
5562;DHT22;2804;50.846;4.357;2018-02-10T03:48:16;6.80;65.10
5562;DHT22;2804;50.846;4.357;2018-02-10T03:50:44;6.80;65.40
5562;DHT22;2804;50.846;4.357;2018-02-10T03:53:11;6.80;66.00
5562;DHT22;2804;50.846;4.357;2018-02-10T03:55:38;6.90;65.80
5562;DHT22;2804;50.846;4.357;2018-02-10T03:58:05;6.70;65.90
5562;DHT22;2804;50.846;4.357;2018-02-10T04:00:32;6.70;66.50
5562;DHT22;2804;50.846;4.357;2018-02-10T04:02:59;6.80;66.80
5562;DHT22;2804;50.846;4.357;2018-02-10T04:05:25;7.10;65.80
5562;DHT22;2804;50.846;4.357;2018-02-10T04:07:52;7.40;65.20
5562;DHT22;2804;50.846;4.357;2018-02-10T04:10:20;7.30;65.70
5562;DHT22;2804;50.846;4.357;2018-02-10T04:12:48;7.20;66.20
5562;DHT22;2804;50.846;4.357;2018-02-10T04:15:15;7.40;66.30
5562;DHT22;2804;50.846;4.357;2018-02-10T04:17:43;7.60;65.70
5562;DHT22;2804;50.846;4.357;2018-02-10T04:20:11;7.40;65.60
