sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
5829;SDS011;2941;50.829;4.387;2018-03-01T00:00:32;26.92;;;13.82;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:02:59;26.87;;;14.27;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:05:26;33.25;;;14.85;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:07:53;22.60;;;13.70;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:10:23;26.25;;;15.48;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:12:50;29.27;;;13.98;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:15:16;21.37;;;14.40;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:17:43;24.73;;;14.32;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:20:13;22.52;;;14.87;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:22:40;25.95;;;13.35;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:25:06;25.40;;;12.55;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:27:33;30.17;;;14.70;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:30:00;24.85;;;13.20;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:32:27;25.75;;;13.00;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:34:53;29.12;;;14.23;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:37:20;20.83;;;12.82;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:39:48;26.77;;;14.07;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:42:15;26.23;;;14.35;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:44:42;26.17;;;13.38;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:47:08;21.73;;;13.88;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:49:35;25.23;;;12.43;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:52:02;25.20;;;13.65;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:54:29;21.20;;;13.02;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:56:56;29.25;;;13.73;;
5829;SDS011;2941;50.829;4.387;2018-03-01T00:59:22;23.50;;;13.68;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:01:49;25.67;;;13.15;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:04:17;25.25;;;13.05;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:06:43;22.00;;;12.53;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:09:10;26.98;;;12.85;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:11:37;27.65;;;12.25;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:14:04;29.60;;;14.15;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:16:30;25.98;;;13.60;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:19:01;24.50;;;13.02;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:21:27;25.88;;;13.65;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:23:54;21.95;;;12.30;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:26:20;36.30;;;13.80;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:28:51;22.25;;;14.05;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:31:17;22.40;;;13.68;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:33:44;27.30;;;14.50;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:36:11;21.92;;;13.73;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:38:38;31.05;;;15.07;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:41:04;20.30;;;12.93;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:43:31;18.52;;;12.45;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:45:58;20.62;;;12.57;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:48:25;17.33;;;10.75;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:53:28;22.08;;;12.90;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:55:55;26.33;;;13.00;;
5829;SDS011;2941;50.829;4.387;2018-03-01T01:58:25;16.45;;;9.48;;
5829;SDS011;2941;50.829;4.387;2018-03-01T02:00:51;26.30;;;13.77;;
5829;SDS011;2941;50.829;4.387;2018-03-01T02:03:18;22.92;;;14.68;;
5829;SDS011;2941;50.829;4.387;2018-03-01T02:05:45;27.95;;;11.25;;
5829;SDS011;2941;50.829;4.387;2018-03-01T02:08:11;19.67;;;11.55;;
5829;SDS011;2941;50.829;4.387;2018-03-01T02:10:38;28.15;;;13.55;;
