sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
5829;SDS011;2941;50.829;4.387;2018-02-28T00:00:59;5.30;;;5.00;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:03:26;10.70;;;5.30;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:05:53;5.20;;;4.70;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:08:21;5.83;;;5.33;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:10:48;5.10;;;4.40;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:13:15;9.50;;;5.90;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:15:41;6.23;;;5.30;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:18:08;6.30;;;5.73;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:20:35;7.57;;;6.00;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:23:02;4.97;;;4.40;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:25:28;8.20;;;7.10;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:27:56;6.53;;;5.63;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:30:22;5.40;;;5.00;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:32:49;5.43;;;4.93;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:35:15;5.43;;;4.93;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:37:42;5.27;;;4.87;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:40:09;6.77;;;5.10;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:42:36;9.07;;;5.43;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:45:03;9.60;;;7.20;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:47:30;5.87;;;5.27;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:50:01;6.13;;;5.00;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:52:28;6.70;;;6.00;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:54:54;6.07;;;5.57;;
5829;SDS011;2941;50.829;4.387;2018-02-28T00:57:21;8.50;;;6.20;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:02:22;5.70;;;5.17;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:04:52;7.33;;;6.00;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:07:24;7.23;;;5.60;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:09:51;5.30;;;4.80;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:12:19;6.87;;;6.33;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:14:45;7.07;;;5.03;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:17:12;7.93;;;5.50;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:19:39;6.43;;;5.40;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:22:06;4.93;;;4.47;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:24:33;5.93;;;5.40;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:27:00;7.23;;;5.27;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:29:27;6.40;;;5.33;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:31:54;6.50;;;5.53;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:34:21;10.60;;;5.97;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:36:47;6.03;;;5.53;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:39:15;8.00;;;7.00;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:41:41;7.70;;;6.23;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:44:08;9.17;;;6.43;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:46:35;6.80;;;5.50;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:49:02;5.90;;;5.30;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:51:29;5.13;;;4.80;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:53:55;6.97;;;6.27;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:56:22;6.57;;;5.70;;
5829;SDS011;2941;50.829;4.387;2018-02-28T01:58:48;5.87;;;5.37;;
5829;SDS011;2941;50.829;4.387;2018-02-28T02:01:16;4.97;;;4.60;;
5829;SDS011;2941;50.829;4.387;2018-02-28T02:03:42;5.47;;;5.07;;
5829;SDS011;2941;50.829;4.387;2018-02-28T02:06:09;5.57;;;5.07;;
5829;SDS011;2941;50.829;4.387;2018-02-28T02:08:36;5.10;;;4.63;;
5829;SDS011;2941;50.829;4.387;2018-02-28T02:11:03;8.43;;;5.70;;
5829;SDS011;2941;50.829;4.387;2018-02-28T02:13:29;5.77;;;5.27;;
