sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3445;SDS011;1737;50.872;4.377;2018-03-02T00:00:52;33.43;;;15.13;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:03:19;32.90;;;17.07;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:05:46;33.57;;;15.90;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:08:12;33.20;;;15.87;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:10:39;28.10;;;14.50;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:13:05;34.50;;;15.83;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:15:32;41.17;;;17.13;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:17:59;34.90;;;16.30;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:20:25;34.57;;;16.10;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:22:52;37.70;;;16.13;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:25:19;31.57;;;15.60;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:27:45;36.60;;;16.50;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:30:12;36.87;;;17.20;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:32:38;32.50;;;15.73;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:35:06;41.67;;;16.27;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:37:33;30.63;;;15.80;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:40:00;40.07;;;16.07;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:42:26;35.60;;;17.30;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:44:53;30.70;;;15.53;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:47:19;26.60;;;13.93;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:49:46;32.40;;;16.97;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:52:13;39.27;;;15.67;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:54:39;33.10;;;15.23;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:57:06;32.37;;;16.13;;
3445;SDS011;1737;50.872;4.377;2018-03-02T00:59:32;36.27;;;15.80;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:02:00;35.10;;;16.40;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:04:26;35.70;;;15.87;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:06:53;33.33;;;15.90;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:09:20;29.00;;;15.60;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:11:46;31.40;;;15.00;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:14:13;36.70;;;16.63;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:16:40;33.53;;;16.07;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:19:08;29.67;;;14.53;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:21:35;32.53;;;15.70;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:24:02;37.30;;;16.70;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:26:28;32.53;;;15.63;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:28:55;40.80;;;16.50;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:31:22;33.97;;;16.23;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:33:49;34.07;;;15.67;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:36:16;39.47;;;17.23;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:38:42;37.20;;;15.57;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:41:09;36.77;;;16.60;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:43:36;38.67;;;16.90;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:46:02;38.70;;;16.40;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:48:30;38.40;;;16.77;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:50:56;34.03;;;15.60;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:53:23;34.27;;;16.70;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:55:49;40.23;;;18.07;;
3445;SDS011;1737;50.872;4.377;2018-03-02T01:58:16;33.20;;;14.33;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:00:43;36.77;;;16.30;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:03:09;35.40;;;15.80;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:05:37;34.30;;;16.80;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:08:04;41.73;;;16.03;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:10:31;30.93;;;15.40;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:12:58;38.33;;;16.17;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:15:25;44.20;;;17.43;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:17:51;37.27;;;16.20;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:20:18;39.93;;;17.00;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:22:45;29.30;;;15.07;;
3445;SDS011;1737;50.872;4.377;2018-03-02T02:25:12;33.43;;;15.70;;
